Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0050852~T cell receptor signaling pathway	8	11.267605633802818	1.6221831326161666E-7	ITK, ZAP70, LCK, ABL1, MAPK1, PIK3CD, CSK, HRAS	71	112	19308	19.424547283702214	2.9049082192211806E-4	9.372032227469531E-6	8.283599673972231E-6
GOTERM_BP_DIRECT	GO:0042531~positive regulation of tyrosine phosphorylation of STAT protein	7	9.859154929577464	1.8272789508095847E-7	HDAC2, ERBB4, HDAC1, KIT, IGF1, JAK2, IL2	71	69	19308	27.588487446417634	3.2721214433750756E-4	1.0227051877812395E-5	9.039320559786165E-6
GOTERM_BP_DIRECT	GO:0034614~cellular response to reactive oxygen species	6	8.450704225352112	2.4775207946782556E-7	MAPK8, MMP2, BTK, MAPK1, MMP9, EGFR	71	38	19308	42.938472942920676	4.436255984365811E-4	1.344618104020835E-5	1.1884592175683874E-5
GOTERM_BP_DIRECT	GO:0070301~cellular response to hydrogen peroxide	7	9.859154929577464	2.783898066109612E-7	HDAC2, SRC, PRKCD, MDM2, ABL1, PTPN11, EZH2	71	74	19308	25.72440045679482	4.984719346790012E-4	1.4664592460006809E-5	1.2961501878386811E-5
GOTERM_BP_DIRECT	GO:0030217~T cell differentiation	6	8.450704225352112	4.151915624508747E-7	ZAP70, LCK, KIT, PIK3CD, PIK3R1, IL2	71	42	19308	38.84909456740442	7.433318346509177E-4	2.0655780231931016E-5	1.8256895648881516E-5
GOTERM_BP_DIRECT	GO:0071392~cellular response to estradiol stimulus	6	8.450704225352112	4.151915624508747E-7	CCNA2, MMP2, ESR1, EGFR, ESR2, IGF1R	71	42	19308	38.84909456740442	7.433318346509177E-4	2.0655780231931016E-5	1.8256895648881516E-5
GOTERM_BP_DIRECT	GO:0043406~positive regulation of MAP kinase activity	7	9.859154929577464	4.4394576796184927E-7	SRC, KIT, CSK, HRAS, TLR4, EGFR, EZH2	71	80	19308	23.79507042253521	7.947910329985097E-4	2.148937487620735E-5	1.8993679748205605E-5
GOTERM_BP_DIRECT	GO:0050853~B cell receptor signaling pathway	8	11.267605633802818	4.7328978222935066E-7	ITK, SYK, PRKCB, LCK, BTK, ABL1, MAPK1, PIK3CD	71	131	19308	16.6072465326309	8.473030365001577E-4	2.1999755591862858E-5	1.9444786768240596E-5
GOTERM_BP_DIRECT	GO:0071222~cellular response to lipopolysaccharide	9	12.676056338028168	4.790566544291745E-7	MAPK8, NOS2, SRC, ABL1, RARA, JAK2, MAPK14, TLR4, NFKB1	71	193	19308	12.681310661898854	8.576227048922025E-4	2.1999755591862858E-5	1.9444786768240596E-5
GOTERM_BP_DIRECT	GO:0042307~positive regulation of protein import into nucleus	6	8.450704225352112	5.270891217784211E-7	HSP90AA1, PRKCD, MAPK1, PIK3R1, JAK2, MAPK14	71	44	19308	37.08322663252241	9.435714221808222E-4	2.3600415427628805E-5	2.0859551994381015E-5
GOTERM_BP_DIRECT	GO:0007173~epidermal growth factor receptor signaling pathway	6	8.450704225352112	9.126045684943661E-7	ERBB4, SRC, ABL1, PTPN11, GRB2, EGFR	71	49	19308	33.29922391491808	0.0016331405002755206	3.986523858959536E-5	3.523543980308736E-5
GOTERM_BP_DIRECT	GO:0070371~ERK1 and ERK2 cascade	6	8.450704225352112	1.6370928717443552E-6	MAP2K1, ABL1, KDR, MAPK1, IGF1, TLR4	71	55	19308	29.666581306017928	0.002927741514428206	6.81868217045149E-5	6.026786083654219E-5
GOTERM_BP_DIRECT	GO:1904707~positive regulation of vascular smooth muscle cell proliferation	6	8.450704225352112	1.6370928717443552E-6	SRC, MMP2, MDM2, IGF1, JAK2, MMP9	71	55	19308	29.666581306017928	0.002927741514428206	6.81868217045149E-5	6.026786083654219E-5
GOTERM_BP_DIRECT	GO:0048146~positive regulation of fibroblast proliferation	6	8.450704225352112	1.9594153895733977E-6	CCNA2, ABL1, IGF1, HRAS, ESR1, EGFR	71	57	19308	28.62564862861379	0.00350316594682476	7.975711278922626E-5	7.049442185669746E-5
GOTERM_BP_DIRECT	GO:0018107~peptidyl-threonine phosphorylation	6	8.450704225352112	5.858315251618285E-6	GSK3B, MAP2K1, MAPK8, PRKCD, MAPK1, PRKACA	71	71	19308	22.981154532830786	0.01043742145706994	2.3316094701440773E-4	2.060825120735943E-4
GOTERM_BP_DIRECT	GO:0021766~hippocampus development	6	8.450704225352112	6.277881281208376E-6	GSK3B, HDAC1, CASP3, RARA, EZH2, IGF1R	71	72	19308	22.661971830985916	0.01118074628384269	2.444279429270478E-4	2.1604100148158389E-4
GOTERM_BP_DIRECT	GO:0071300~cellular response to retinoic acid	6	8.450704225352112	7.187455268478787E-6	GSK3B, HDAC2, RARG, RARA, PPARG, FGFR2	71	74	19308	22.049486105824133	0.012790278812291556	
